Name,Store,Category,Price,Image URL,Product URL,Description
"Pastries, Strawberry, Breakfast Snacks, 6 ct",Loblaws,Frozen Food,4.79,https://assets.shop.loblaws.ca/products/20172664001/b3/en/front/20172664001_front_a06_@2.png,https://www.loblaws.ca/pastries-strawberry-breakfast-snacks-6-ct/p/20172664001_EA?source=nspt,"Savor the delightful taste of Pillsbury Toaster Strudel Strawberry Pastries, a scrumptious breakfast food that adds a touch of indulgence to your morning routine. These quick and easy-to-prepare toaster pastries offer a warm and delectable treat in just minutes, making them a convenient choice for busy mornings. A kid-favourite, these toaster strudel breakfast delights are sure to please the whole family, while the included icing packets add a customizable touch of sweetness to every bite. Enjoy the perfect balance of fruity filling and flaky pastry with these delicious breakfast snacks. Elevate your mornings with the irresistible flavor of Pillsbury Toaster Strudel Strawberry Pastries. Contains six toaster pastries in total. STAWBERRY TOASTER PASTRIES: Delight in the irresistible taste of these Pillsbury Toaster Strudel Strawberry Pastries; A scrumptious breakfast food to kickstart your day QUICK AND EASY: Simplify your morning routine with these toaster pastries that are ready in minutes; Just pop a toaster strudel pastry in the toaster and enjoy a warm treat QUICK AND EASY: No need to wait in long lines for bakery fresh pastries; Simply bake these rolls at home, and within just 25 minutes, you'll have a warm, gooey breakfast food ready to be savoured ICING INCLUDED: Customize your toaster strudels with the included icing packets; Elevate your breakfast snacks by adding a touch of sweetness to every bite CONTAINS: 326 g, six ct Product Number: 20172664001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Ready To Bake All-Butter Raspberry-Filled Croissants,Loblaws,Frozen Food,2.49,https://assets.shop.loblaws.ca/products/21545122/b3/en/front/21545122_front_a06_@2.png,https://www.loblaws.ca/ready-to-bake-all-butter-raspberry-filled-croissan/p/21545122_EA?source=nspt,"Fruit fans who are feeling fancy, say bonjour to our PC® All Butter Raspberry Filled Croissants. Oh là là! Made in France (of course), with sixteen layers of butter, to give you a rich pastry that shatters on your first bite. Each pastry is like a piece of art, with raspberry filling added without disturbing the delicate honeycomb structure. Put these pretty pastries on a platter and you have your best brunch ever. Voila! Product Number: 21545122_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Italian Tipo ""OO"" Flour Pizza Dough",Loblaws,Frozen Food,4.29,https://assets.shop.loblaws.ca/products/21412185/b3/en/front/21412185_front_a06_@2.png,https://www.loblaws.ca/italian-tipo-oo-flour-pizza-dough/p/21412185_EA?source=nspt,"This delicate and delicious pizza dough is made from finely ground “OO” flour and extra virgin olive oil from Italy. It bakes up perfectly in the oven or our PC® Propane-Powered Pizza Oven, giving you restaurant-quality soft, chewy crust. It’s the perfect addition to DIY pizza nights (set up a table with a bunch of toppings and have everyone personalize their own half), and great for calzones and focaccias. Each package contains two pizza dough balls. Product Number: 21412185_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Pink Lemonade Frozen Concentrate, Can",Loblaws,Frozen Food,2.99,https://assets.shop.loblaws.ca/products/20418457003/b3/en/front/20418457003_front_a06_@2.png,https://www.loblaws.ca/pink-lemonade-frozen-concentrate-can/p/20418457003_EA?source=nspt,Product Number: 20418457003_EA
"Lemonade Frozen Concentrate, Can",Loblaws,Frozen Food,2.99,https://assets.shop.loblaws.ca/products/20418457002/b3/en/front/20418457002_front_a06_@2.png,https://www.loblaws.ca/lemonade-frozen-concentrate-can/p/20418457002_EA?source=nspt,"Savour the quintessential refreshment that instantly brings you back to sunsets by the lake, or picnics in the park. The Minute Maid brand has been bringing goodness to your family for 75 years. And Minute Maid Lemonade carries on the tradition of good. Each glass of refreshing lemonade drink is made with real lemons for real goodness in every sip. The sweet crisp taste of Minute Maid lemonade starts with good lemons, harvested by the farmers we work with. Then we bottle it for you. It’s the perfect drink anytime you need to quench thirst. Minute Maid Lemonade it in a variety of sizes and bottles for any occasion, so you can have delicious goodness on-the-go or at home. Minute Maid has prided itself for generations on providing quality products to families around the world. With more than 50 different flavours and varieties from cranberry cocktail to 100% orange juice, and lemonades to punches, every Minute Maid drink starts with real fruit to deliver delicious, quality fruit drinks. Minute Maid Lemonade. A Squeeze Above The Rest. Savour classic refreshment with Minute Maid Lemonade Made with real lemons, 100% natural flavours The sweet summer beverage with the great taste of a simpler time Bringing goodness to your family for 75 years Share the quintessential refreshment in a 295 mL frozen can Product Number: 20418457002_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Fruit Punch Frozen Concentrate Juice Beverage, Can",Loblaws,Frozen Food,2.99,https://assets.shop.loblaws.ca/products/20418237001/b3/en/front/20418237001_front_a06_@2.png,https://www.loblaws.ca/fruit-punch-frozen-concentrate-juice-beverage-can/p/20418237001_EA?source=nspt,Product Number: 20418237001_EA
"Berry Punch Frozen Concentrate Juice Beverage, Can",Loblaws,Frozen Food,2.99,https://assets.shop.loblaws.ca/products/20418237002/b3/en/front/20418237002_front_a06_@2.png,https://www.loblaws.ca/berry-punch-frozen-concentrate-juice-beverage-can/p/20418237002_EA?source=nspt,"Mix things up with this refreshing combination of fruit flavours that come together in a delicious berry blend. Made with real fruit and natural flavours, it’s an excellent source of Vitamin C. As a global leader in juice beverages, we’re on a mission to source high quality fruit and to deliver you and your family goodness. With generations of fruit expertise, Minute Maid® is a well-loved brand with a 60+ year history of delivering great-tasting and trustworthy products. Feel good about giving yourself and your family Minute Maid®. Enjoy a refreshingly juicy fruit drink with Minute Maid Berry Punch Berry punch drink made with real fruit. Contains 100% natural flavours Every yummy sip starts with good fruit from good farms Bring goodness to your family in every 295 mL frozen can Product Number: 20418237002_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Concentrated Berry Punch,Loblaws,Frozen Food,1.49,https://assets.shop.loblaws.ca/products/20552134001/b3/en/front/20552134001_front_a06_@2.png,https://www.loblaws.ca/concentrated-berry-punch/p/20552134001_EA?source=nspt,Product Number: 20552134001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Concentrated Fruit Punch,Loblaws,Frozen Food,1.49,https://assets.shop.loblaws.ca/products/20552134002/b3/en/front/20552134002_front_a06_@2.png,https://www.loblaws.ca/concentrated-fruit-punch/p/20552134002_EA?source=nspt,Product Number: 20552134002_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Concentrated Pink Lemonade,Loblaws,Frozen Food,1.99,https://assets.shop.loblaws.ca/products/20559141001/b3/en/front/20559141001_front_a06_@2.png,https://www.loblaws.ca/concentrated-pink-lemonade/p/20559141001_EA?source=nspt,Product Number: 20559141001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
"Frozen Concentrate Orange Juice, Can",Loblaws,Frozen Food,3.29,https://assets.shop.loblaws.ca/products/20418533002/b3/en/front/20418533002_front_a06_@2.png,https://www.loblaws.ca/frozen-concentrate-orange-juice-can/p/20418533002_EA?source=nspt,"This classic family favourite is made from perfectly ripe oranges and has just a hint of pulp. With no preservatives and no added sugar, it’s never sweetened and is a delicious source of Vitamin C. As a global leader in juice beverages, we’re on a mission to source high quality fruit and to deliver you and your family goodness. With generations of fruit expertise, Minute Maid® is a well-loved brand with a 60+ year history of delivering great-tasting and trustworthy products. Feel good about giving yourself and your family Minute Maid®. Nourish with Minute Maid Original Orange Juice beverage, a good source of vitamin C This delicious 100% orange juice from concentrate refreshes with a sweet citrus taste No added sugar or preservatives, and delightfully low pulp Bringing goodness to your family for 75 years 295 mL frozen can Product Number: 20418533002_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Concentrated Lemonade,Loblaws,Frozen Food,1.99,https://assets.shop.loblaws.ca/products/20559141002/b3/en/front/20559141002_front_a06_@2.png,https://www.loblaws.ca/concentrated-lemonade/p/20559141002_EA?source=nspt,Product Number: 20559141002_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
"Grape Punch Frozen Concentrate Juice Beverage, Can",Loblaws,Frozen Food,2.99,https://assets.shop.loblaws.ca/products/20418237004/b3/en/front/20418237004_front_a06_@2.png,https://www.loblaws.ca/grape-punch-frozen-concentrate-juice-beverage-can/p/20418237004_EA?source=nspt,"Nourishment starts with goodness. That’s why every glass of Minute Maid Grape Punch starts with good fruit from good farms. It’s the juicy taste you remember from childhood, and the refreshing fruit punch parents still turn to. After all, the Minute Maid brand has been bringing goodness to families for 75 years. Our Minute Maid Grape Punch starts with perfectly ripe fruit harvested by the farmers we work with. Each sip of this juicy grape punch will tickle your taste buds, and have you ready for your next glass. This delicious grape punch comes in a 295 mL frozen can can so you can share the deliciousness with friends and family.Minute Maid has prided itself for generations on providing quality products to families around the world. With more than 50 different flavours and varieties from cranberry cocktail to 100% orange juice, and lemonades to punches, every Minute Maid drink starts with real fruit to deliver delicious, quality fruit drinks. Minute Maid Grape Punch. Good for you. Good for communities. Good for the planet. Enjoy a refreshingly juicy fruit drink with Minute Maid Grape Punch Grape punch drink made with real fruit. Contains 100% natural flavours Every yummy sip starts with good fruit from good farms Bring goodness to your family in every 295 mL frozen can Product Number: 20418237004_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Concentrated Grape Punch,Loblaws,Frozen Food,1.49,https://assets.shop.loblaws.ca/products/20552134003/b3/en/front/20552134003_front_a06_@2.png,https://www.loblaws.ca/concentrated-grape-punch/p/20552134003_EA?source=nspt,Product Number: 20552134003_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
"Pulp Free Frozen Concentate Orange Juice, Can",Loblaws,Frozen Food,3.29,https://assets.shop.loblaws.ca/products/20418533003/b3/en/front/20418533003_front_a06_@2.png,https://www.loblaws.ca/pulp-free-frozen-concentate-orange-juice-can/p/20418533003_EA?source=nspt,"Prefer a pulp-less OJ? We’ve got you covered with this classic favourite minus the orange bits. With no preservatives and no added sugar, it’s never sweetened and is a delicious source of Vitamin C. As a global leader in juice beverages, we’re on a mission to source high quality fruit and to deliver you and your family goodness. With generations of fruit expertise, Minute Maid® is a well-loved brand with a 60+ year history of delivering great-tasting and trustworthy products. Feel good about giving yourself and your family Minute Maid®. Nourish with Minute Maid Orange Juice Pulp Free beverage, a good source of vitamin C This delicious 100% orange juice from concentrate refreshes with a sweet citrus taste No added sugar or preservatives Bringing goodness to your family for 75 years 295 mL frozen can Product Number: 20418533003_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Home Squeezed Style Frozen Concentate Orange Juice, Can",Loblaws,Frozen Food,3.29,https://assets.shop.loblaws.ca/products/20418533001/b3/en/front/20418533001_front_a06_@2.png,https://www.loblaws.ca/home-squeezed-style-frozen-concentate-orange-juice/p/20418533001_EA?source=nspt,"This deliciously refreshing favourite has just the right amount of pulp: not too much and not too little. With no preservatives and no added sugar, it’s an excellent everyday source of Vitamin C.As a global leader in juice beverages, we’re on a mission to source high quality fruit and to deliver you and your family goodness. With generations of fruit expertise, Minute Maid® is a well-loved brand with a 60+ year history of delivering great-tasting and trustworthy products. Feel good about giving yourself and your family Minute Maid®. Nourish with Minute Maid Home Squeezed Style Orange Juice beverage, a good source of vitamin C This delicious homestyle 100% orange juice from concentrate refreshes with a sweet citrus taste No added sugar or preservatives, and delightfully right amount of pulp Bringing goodness to your family for 75 years 295 mL frozen can Product Number: 20418533001_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
